5.567352430762495530e-02,-8.542011211003974758e-02,-6.791602821310374072e-01,-1.329595964233605265e-01,-8.085536385459162201e-01,-3.040614575795976826e-01,-9.491946811905711545e-01,5.001533406792211256e-01,-1.000000000000000000e+00,-6.055476786399534017e-01,-9.984949731428227615e-01,5.006073749652113491e-01,-2.412790524657937308e-01,7.968502353530699800e-01,-2.730687228737975758e-01,-4.485535493668681983e-01,9.717787922955842816e-01,1.000000000000000000e+00,-3.105591903288715816e-01,-3.518107765513782681e-01,7.873645776281954500e-01,-6.462621018669121309e-01,9.202469576792247086e-01,9.322800173378602562e-01,1.585730690496385265e-01,-8.872148170236686671e-01,7.652949671606514848e-01,-5.841594094154967109e-03,-2.453625909494745461e-01,-3.235468752385781688e-01,1.000000000000000000e+00,-2.939766846886320284e-01
-2.926837564625133226e-01,-1.721544476427201431e-01,-7.159585780777302233e-01,-7.927577978231132860e-01,5.823783724310920284e-01,7.439973671619570794e-02,-3.326246724462182947e-01,-4.494269745464425370e-01,-1.313621787658787454e-01,-4.328489627055169819e-01,5.864540313995338927e-01,4.352051622209385240e-01,-4.476531624533348630e-01,-1.000000000000000000e+00,9.951638574584547037e-01,-6.401613722375403270e-01,4.023286891502728668e-01,1.000000000000000000e+00,-1.440743345200883319e-01,4.552242763368932188e-01,-5.190861112256557330e-01,8.565119312690812059e-01,1.947213466928350289e-01,-8.690833826099577664e-01,-1.838834258410695366e-01,9.257075021897498424e-01,2.029109197872929204e-01,7.900062460638783701e-01,1.000000000000000000e+00,9.959952751564313811e-01,2.888964501642812266e-01,-2.920418541398015488e-01
-4.529273285742398958e-01,3.518599983015471278e-01,3.707247973325982215e-01,9.167567326318655230e-01,2.797045177285240047e-01,-4.643961344539742075e-01,-1.437249203001926823e-01,-1.987948310992715406e-02,-2.354905417046966321e-01,4.049770049082874745e-01,-6.328928405831615311e-01,8.516340333961500697e-01,-9.929543633058912633e-02,1.000000000000000000e+00,1.000000000000000000e+00,-9.230875065139378943e-01,-3.054798157854330398e-01,4.399009958157378275e-01,-5.597555959335338560e-01,-2.759645038887170720e-02,7.891504211177429173e-01,-4.172086896158329061e-01,-3.034307735262435912e-01,-4.493344928736771049e-01,7.483500949344288333e-01,-7.448879427984202994e-01,-2.980134079902518884e-01,-3.043212564050921110e-01,7.871395046987763600e-01,8.561419788937636444e-01,-9.786050784104403100e-01,-3.513806106118164685e-01
4.268576567744541972e-01,-1.000000000000000000e+00,-9.877689195166803326e-01,-1.501294934717183338e-01,5.429901127027836338e-02,-4.221887959438699323e-01,-9.432118638584932047e-01,2.589804523512946322e-01,-8.780372458310188311e-01,1.000000000000000000e+00,-2.639079179665426711e-01,8.908736435880681981e-01,-7.770086568523137949e-02,-5.629110926323113162e-01,-9.783053512744759317e-01,-4.363422318268086464e-01,8.069152329205888652e-01,-8.425788801322069421e-01,7.975162742876149569e-01,-4.100522289684864763e-01,9.528409375105595380e-02,8.799164404664143735e-01,1.000000000000000000e+00,-4.038597188047836628e-01,4.667002107760547247e-01,3.267211840670223300e-01,-4.527745597215544482e-01,-1.994329139613995050e-01,5.100711986549495425e-01,3.379221802616791948e-01,-6.655234024361917911e-01,-6.931512267975905583e-01
6.504139467793335072e-01,1.906087479559914755e-01,5.010024871020744008e-01,-2.072526634943216983e-02,5.213612113536485460e-01,-3.007069920498597337e-01,3.936129336709390802e-01,-2.574610919511242102e-01,4.986630297947547419e-03,7.575222193726223185e-01,-4.851286068833582377e-02,-5.837660367572157227e-01,4.015255230847800672e-01,-3.728469221755030816e-01,3.502199924086482064e-01,-3.847541978742750057e-01,1.000000000000000000e+00,-4.373815285957927124e-02,-2.648413200530370659e-01,-6.973363860657988411e-01,3.736331217126276361e-01,3.991406370472516674e-01,-1.778975428267322023e-01,6.473711699036668321e-01,-2.459344211288856386e-01,-6.670761177493367278e-01,2.741489194304820298e-01,-3.430635656584244408e-01,-2.750087858682179753e-01,5.593973880891272010e-01,1.000000000000000000e+00,-6.468686575808830774e-01
5.934415771963665875e-01,-9.043977361771562418e-01,-1.000000000000000000e+00,-3.937571409152540447e-01,5.811463939974514936e-02,-3.549946772086418623e-01,6.105578915409517471e-01,-4.510792570093680176e-01,-1.000000000000000000e+00,-2.623660588525886794e-01,9.072830781383451892e-01,1.000000000000000000e+00,-7.226960794418855194e-01,-1.000000000000000000e+00,-8.837508425304787529e-01,1.471802560027757334e-01,1.000000000000000000e+00,-2.963339073792294887e-01,-7.875060102421045372e-01,-1.968253895505513995e-01,-6.340462647337579138e-01,-7.444524123304512297e-01,-8.939496613543043146e-01,9.946906273435418555e-02,5.600643554302966454e-01,1.221026206423119209e-01,5.043593878439207590e-01,5.867475952182257259e-01,-7.929136482699896682e-01,3.231687672776983877e-01,-1.528269517172038405e-01,3.304855096323788821e-02
-8.663182832076343765e-02,-2.644052266925598360e-01,-2.138566346786736627e-01,4.863269526511686536e-01,8.702221879662921378e-01,-1.000000000000000000e+00,6.977735120330958996e-01,8.947172606134161654e-01,-6.098357680653916368e-01,-1.000000000000000000e+00,1.985105282090524614e-01,6.070897755163671139e-01,-8.358462088339893015e-01,2.870884952734726880e-01,2.926768163968378467e-01,1.000000000000000000e+00,-8.574006823441719938e-01,7.640677913774160945e-01,-4.688920858913012690e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,9.694283606745748294e-01,-9.282250040486581533e-01,-1.805821172773556249e-01,-1.000000000000000000e+00,1.445671831281960529e-01,3.202019880831208365e-01,-7.138134847066801569e-01,-3.750538025372567308e-01,-5.065560874423944426e-01,8.010418023899419371e-01,-9.602393341888233458e-01
1.000000000000000000e+00,-3.537125198507573565e-01,4.619285069312191183e-01,-6.227241160148111465e-01,1.255006411535097843e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.019054480999129986e-02,-1.177925388542551133e-01,6.598966742474601244e-01,-9.517893175836422692e-02,-1.844879648928761107e-01,7.493802504301805278e-01,3.361117659782475453e-01,-7.556468142485588402e-01,9.889718728155625360e-01,-2.643931425018679615e-01,1.000000000000000000e+00,-1.181770822942838084e-01,-5.325023783789257781e-01,3.499928644460343907e-01,2.169997332060329409e-01,-4.117902038269691811e-01,9.282154782042155716e-01,1.188680394990959677e-01,-3.211158103440889811e-01,-7.616020688649105530e-02,-3.897962045151763810e-01,-6.452116359482129582e-01,-7.850712318861139405e-01,-5.773061808543626938e-01,3.806527103158074965e-01
-8.631898467307137501e-01,-9.612800841510176220e-01,-3.462866459884106352e-01,-2.369641020085297978e-01,7.845528428233237150e-01,-1.000000000000000000e+00,-5.142469222815426733e-01,1.722969125132698398e-01,-4.679378430666680799e-03,1.341158916144624680e-01,3.003226771214939639e-01,-1.597232504600913927e-01,1.185750509212990522e-01,-4.690370449504912553e-01,-7.207491477444383232e-01,-1.873449464497505268e-01,2.518322759314080006e-01,1.130065396942272482e-01,6.558630773347686738e-01,-7.508877912282148070e-01,-7.026606576894200984e-01,-6.207131368808438410e-02,-1.731212525964855864e-01,-7.682690727381842333e-01,6.619569844252115587e-01,9.872934500852608153e-01,1.000000000000000000e+00,6.078532293039644596e-01,-1.000000000000000000e+00,-2.140256039080696837e-01,-6.299299283563590812e-01,2.416104072975888695e-01
1.075153056878277447e-01,-8.567869945979769142e-01,9.579861188018878870e-01,-2.167991328251961392e-03,-2.434423826525002887e-01,3.001031963229265909e-01,1.000000000000000000e+00,-3.941355515372344520e-01,-1.000000000000000000e+00,9.512700059262748642e-01,-1.053557500252246815e-01,-9.178106037043078924e-01,-1.000000000000000000e+00,1.206498275937211151e-01,2.620138879042794855e-01,3.086990207344486592e-02,1.310022343355694563e-01,-3.743795571193677674e-01,-8.295179466460047557e-01,-4.915998273202788482e-01,-1.000000000000000000e+00,-6.929423038081288233e-01,8.245769262095885566e-01,-8.766430952228128071e-01,-4.406427538883637141e-01,-9.383204877350426187e-02,-2.980165783127048940e-01,-1.261638204412207642e-02,-1.543223670148849980e-01,-5.065839651345009909e-01,8.789121977531944019e-02,7.924654320829307430e-01
